sep=;
ID;Description;weight-gr;Type;Color;Size;Price;EU 1st item;EU additional;near-EU 1st item;near-EU additional;wwide 1st item;ww additional
5545;Gildan 18500 Unisex Heavy Blend Hooded Sweatshirt (Red / 5XL);745.6;Apparel;Red;5XL;23.33;8;2;10;2;11;2.2
5546;Gildan 18500 Unisex Heavy Blend Hooded Sweatshirt (Irish Green / S);453.6;Apparel;Irish Green;S;18.09;8;2;10;2;11;2.2
5547;Gildan 18500 Unisex Heavy Blend Hooded Sweatshirt (Irish Green / M);467.8;Apparel;Irish Green;M;18.09;8;2;10;2;11;2.2
5548;Gildan 18500 Unisex Heavy Blend Hooded Sweatshirt (Irish Green / L);567;Apparel;Irish Green;L;18.09;8;2;10;2;11;2.2
5549;Gildan 18500 Unisex Heavy Blend Hooded Sweatshirt (Irish Green / XL);618;Apparel;Irish Green;XL;18.09;8;2;10;2;11;2.2
5550;Gildan 18500 Unisex Heavy Blend Hooded Sweatshirt (Irish Green / 2XL);637.9;Apparel;Irish Green;2XL;19.4;8;2;10;2;11;2.2
5562;Gildan 18500 Unisex Heavy Blend Hooded Sweatshirt (Indigo Blue / S);453.6;Apparel;Indigo Blue;S;18.09;8;2;10;2;11;2.2
5563;Gildan 18500 Unisex Heavy Blend Hooded Sweatshirt (Indigo Blue / M);467.8;Apparel;Indigo Blue;M;18.09;8;2;10;2;11;2.2
5564;Gildan 18500 Unisex Heavy Blend Hooded Sweatshirt (Indigo Blue / L);567;Apparel;Indigo Blue;L;18.09;8;2;10;2;11;2.2
5565;Gildan 18500 Unisex Heavy Blend Hooded Sweatshirt (Indigo Blue / XL);618;Apparel;Indigo Blue;XL;18.09;8;2;10;2;11;2.2
5566;Gildan 18500 Unisex Heavy Blend Hooded Sweatshirt (Indigo Blue / 2XL);637.9;Apparel;Indigo Blue;2XL;19.4;8;2;10;2;11;2.2
5586;Gildan 18500 Unisex Heavy Blend Hooded Sweatshirt (Maroon / S);453.6;Apparel;Maroon;S;18.09;8;2;10;2;11;2.2
5587;Gildan 18500 Unisex Heavy Blend Hooded Sweatshirt (Maroon / M);467.8;Apparel;Maroon;M;18.09;8;2;10;2;11;2.2
5588;Gildan 18500 Unisex Heavy Blend Hooded Sweatshirt (Maroon / L);567;Apparel;Maroon;L;18.09;8;2;10;2;11;2.2
5589;Gildan 18500 Unisex Heavy Blend Hooded Sweatshirt (Maroon / XL);618;Apparel;Maroon;XL;18.09;8;2;10;2;11;2.2
5590;Gildan 18500 Unisex Heavy Blend Hooded Sweatshirt (Maroon / 2XL);637.9;Apparel;Maroon;2XL;19.4;8;2;10;2;11;2.2
5594;Gildan 18500 Unisex Heavy Blend Hooded Sweatshirt (Navy / S);453.6;Apparel;Navy;S;18.09;8;2;10;2;11;2.2
5595;Gildan 18500 Unisex Heavy Blend Hooded Sweatshirt (Navy / M);467.8;Apparel;Navy;M;18.09;8;2;10;2;11;2.2
5596;Gildan 18500 Unisex Heavy Blend Hooded Sweatshirt (Navy / L);567;Apparel;Navy;L;18.09;8;2;10;2;11;2.2
5597;Gildan 18500 Unisex Heavy Blend Hooded Sweatshirt (Navy / XL);618;Apparel;Navy;XL;18.09;8;2;10;2;11;2.2
5598;Gildan 18500 Unisex Heavy Blend Hooded Sweatshirt (Navy / 2XL);637.9;Apparel;Navy;2XL;19.4;8;2;10;2;11;2.2
5599;Gildan 18500 Unisex Heavy Blend Hooded Sweatshirt (Navy / 3XL);714.4;Apparel;Navy;3XL;20.71;8;2;10;2;11;2.2
5600;Gildan 18500 Unisex Heavy Blend Hooded Sweatshirt (Navy / 4XL);725.7;Apparel;Navy;4XL;22.02;8;2;10;2;11;2.2
5601;Gildan 18500 Unisex Heavy Blend Hooded Sweatshirt (Navy / 5XL);745.6;Apparel;Navy;5XL;23.33;8;2;10;2;11;2.2
5610;Gildan 18500 Unisex Heavy Blend Hooded Sweatshirt (Sport Grey / S);453.6;Apparel;Sport Grey;S;18.09;8;2;10;2;11;2.2
5611;Gildan 18500 Unisex Heavy Blend Hooded Sweatshirt (Sport Grey / M);467.8;Apparel;Sport Grey;M;18.09;8;2;10;2;11;2.2
5612;Gildan 18500 Unisex Heavy Blend Hooded Sweatshirt (Sport Grey / L);567;Apparel;Sport Grey;L;18.09;8;2;10;2;11;2.2
5613;Gildan 18500 Unisex Heavy Blend Hooded Sweatshirt (Sport Grey / XL);618;Apparel;Sport Grey;XL;18.09;8;2;10;2;11;2.2
5614;Gildan 18500 Unisex Heavy Blend Hooded Sweatshirt (Sport Grey / 2XL);637.9;Apparel;Sport Grey;2XL;19.4;8;2;10;2;11;2.2
5615;Gildan 18500 Unisex Heavy Blend Hooded Sweatshirt (Sport Grey / 3XL);714.4;Apparel;Sport Grey;3XL;20.71;8;2;10;2;11;2.2
5616;Gildan 18500 Unisex Heavy Blend Hooded Sweatshirt (Sport Grey / 4XL);725.7;Apparel;Sport Grey;4XL;22.02;8;2;10;2;11;2.2
5617;Gildan 18500 Unisex Heavy Blend Hooded Sweatshirt (Sport Grey / 5XL);745.6;Apparel;Sport Grey;5XL;23.33;8;2;10;2;11;2.2
5810;European Apparel TR308W Tri-Blend Racerback Tank (Athletic Blue / XS);68;Apparel;Athletic Blue;XS;13.91;5;0.75;8;1;10;1.2
5811;European Apparel TR308W Tri-Blend Racerback Tank (Athletic Blue / S);73.7;Apparel;Athletic Blue;S;13.91;5;0.75;8;1;10;1.2
5812;European Apparel TR308W Tri-Blend Racerback Tank (Athletic Blue / M);82.2;Apparel;Athletic Blue;M;13.91;5;0.75;8;1;10;1.2
5813;European Apparel TR308W Tri-Blend Racerback Tank (Athletic Blue / L);85;Apparel;Athletic Blue;L;13.91lL;5;0.75;8;1;10;1.2
5814;European Apparel TR308W Tri-Blend Racerback Tank (Tri-Black / XS);68;Apparel;Tri-Black;XS;13.91;5;0.75;8;1;10;1.2
5815;European Apparel TR308W Tri-Blend Racerback Tank (Tri-Black / S);73.7;Apparel;Tri-Black;S;13.91;5;0.75;8;1;10;1.2
5816;European Apparel TR308W Tri-Blend Racerback Tank (Tri-Black / M);82.2;Apparel;Tri-Black;M;13.91;5;0.75;8;1;10;1.2
5817;European Apparel TR308W Tri-Blend Racerback Tank (Tri-Black / L);85;Apparel;Tri-Black;L;13.91;5;0.75;8;1;10;1.2
5818;European Apparel TR308W Tri-Blend Racerback Tank (Tri-Coffee / XS);68;Apparel;Tri-Coffee;XS;13.91;5;0.75;8;1;10;1.2
5819;European Apparel TR308W Tri-Blend Racerback Tank (Tri-Coffee / S);73.7;Apparel;Tri-Coffee;S;13.91;5;0.75;8;1;10;1.2
5820;European Apparel TR308W Tri-Blend Racerback Tank (Tri-Coffee / M);82.2;Apparel;Tri-Coffee;M;13.91;5;0.75;8;1;10;1.2
5821;European Apparel TR308W Tri-Blend Racerback Tank (Tri-Coffee / L);85;Apparel;Tri-Coffee;L;13.91;5;0.75;8;1;10;1.2
5822;European Apparel TR308W Tri-Blend Racerback Tank (Tri-Oatmeal / XS);68;Apparel;Tri-Oatmeal;XS;13.91;5;0.75;8;1;10;1.2
5823;European Apparel TR308W Tri-Blend Racerback Tank (Tri-Oatmeal / S);73.7;Apparel;Tri-Oatmeal;S;13.91;5;0.75;8;1;10;1.2
5824;European Apparel TR308W Tri-Blend Racerback Tank (Tri-Oatmeal / M);82.2;Apparel;Tri-Oatmeal;M;13.91;5;0.75;8;1;10;1.2
5825;European Apparel TR308W Tri-Blend Racerback Tank (Tri-Oatmeal / L);85;Apparel;Tri-Oatmeal;L;13.91;5;0.75;8;1;10;1.2
5826;European Apparel TR408W Unisex Tri-Blend Tank (Athletic Blue / XS);87.9;Apparel;Athletic Blue;XS;14.78;5;0.75;8;1;10;1.2
5827;European Apparel TR408W Unisex Tri-Blend Tank (Athletic Blue / S);104.9;Apparel;Athletic Blue;S;14.78;5;0.75;8;1;10;1.2
5828;European Apparel TR408W Unisex Tri-Blend Tank (Athletic Blue / M);107.7;Apparel;Athletic Blue;M;14.78;5;0.75;8;1;10;1.2
5829;European Apparel TR408W Unisex Tri-Blend Tank (Athletic Blue / L);121.9;Apparel;Athletic Blue;L;14.78;5;0.75;8;1;10;1.2
5830;European Apparel TR408W Unisex Tri-Blend Tank (Athletic Blue / XL);133.2;Apparel;Athletic Blue;XL;14.78;5;0.75;8;1;10;1.2
5831;European Apparel TR408W Unisex Tri-Blend Tank (Athletic Grey / XS);87.9;Apparel;Athletic Grey;XS;14.78;5;0.75;8;1;10;1.2
5832;European Apparel TR408W Unisex Tri-Blend Tank (Athletic Grey / S);104.9;Apparel;Athletic Grey;S;14.78;5;0.75;8;1;10;1.2
5833;European Apparel TR408W Unisex Tri-Blend Tank (Athletic Grey / M);107.7;Apparel;Athletic Grey;M;14.78;5;0.75;8;1;10;1.2
5834;European Apparel TR408W Unisex Tri-Blend Tank (Athletic Grey / L);121.9;Apparel;Athletic Grey;L;14.78;5;0.75;8;1;10;1.2
5835;European Apparel TR408W Unisex Tri-Blend Tank (Athletic Grey / XL);133.2;Apparel;Athletic Grey;XL;14.78;5;0.75;8;1;10;1.2
5836;European Apparel TR408W Unisex Tri-Blend Tank (Tri-Black / XS);87.9;Apparel;Tri-Black;XS;14.78;5;0.75;8;1;10;1.2
5837;European Apparel TR408W Unisex Tri-Blend Tank (Tri-Black / S);104.9;Apparel;Tri-Black;S;14.78;5;0.75;8;1;10;1.2
5838;European Apparel TR408W Unisex Tri-Blend Tank (Tri-Black / M);107.7;Apparel;Tri-Black;M;14.78;5;0.75;8;1;10;1.2
5839;European Apparel TR408W Unisex Tri-Blend Tank (Tri-Black / L);121.9;Apparel;Tri-Black;L;14.78;5;0.75;8;1;10;1.2
5840;European Apparel TR408W Unisex Tri-Blend Tank (Tri-Black / XL);133.2;Apparel;Tri-Black;XL;14.78;5;0.75;8;1;10;1.2
5841;European Apparel TR408W Unisex Tri-Blend Tank (Tri-Coffee / XS);87.9;Apparel;Tri-Coffee;XS;14.78;5;0.75;8;1;10;1.2
5842;European Apparel TR408W Unisex Tri-Blend Tank (Tri-Coffee / S);104.9;Apparel;Tri-Coffee;S;14.78;5;0.75;8;1;10;1.2
5843;European Apparel TR408W Unisex Tri-Blend Tank (Tri-Coffee / M);107.7;Apparel;Tri-Coffee;M;14.78;5;0.75;8;1;10;1.2
5844;European Apparel TR408W Unisex Tri-Blend Tank (Tri-Coffee / L);121.9;Apparel;Tri-Coffee;L;14.78;5;0.75;8;1;10;1.2
5845;European Apparel TR408W Unisex Tri-Blend Tank (Tri-Coffee / XL);133.2;Apparel;Tri-Coffee;XL;14.78;5;0.75;8;1;10;1.2
5846;European Apparel TR408W Unisex Tri-Blend Tank (Tri-Cranberry / XS);87.9;Apparel;Tri-Cranberry;XS;14.78;5;0.75;8;1;10;1.2
5847;European Apparel TR408W Unisex Tri-Blend Tank (Tri-Cranberry / S);104.9;Apparel;Tri-Cranberry;S;14.78;5;0.75;8;1;10;1.2
5848;European Apparel TR408W Unisex Tri-Blend Tank (Tri-Cranberry / M);107.7;Apparel;Tri-Cranberry;M;14.78;5;0.75;8;1;10;1.2
5849;European Apparel TR408W Unisex Tri-Blend Tank (Tri-Cranberry / L);121.9;Apparel;Tri-Cranberry;L;14.78;5;0.75;8;1;10;1.2
5850;European Apparel TR408W Unisex Tri-Blend Tank (Tri-Cranberry / XL);133.2;Apparel;Tri-Cranberry;XL;14.78;5;0.75;8;1;10;1.2
5851;European Apparel TR408W Unisex Tri-Blend Tank (Tri-Evergreen / XS);87.9;Apparel;Tri-Evergreen;XS;14.78;5;0.75;8;1;10;1.2
5852;European Apparel TR408W Unisex Tri-Blend Tank (Tri-Evergreen / S);104.9;Apparel;Tri-Evergreen;S;14.78;5;0.75;8;1;10;1.2
5853;European Apparel TR408W Unisex Tri-Blend Tank (Tri-Evergreen / M);107.7;Apparel;Tri-Evergreen;M;14.78;5;0.75;8;1;10;1.2
5854;European Apparel TR408W Unisex Tri-Blend Tank (Tri-Evergreen / L);121.9;Apparel;Tri-Evergreen;L;14.78;5;0.75;8;1;10;1.2
5855;European Apparel TR408W Unisex Tri-Blend Tank (Tri-Evergreen / XL);133.2;Apparel;Tri-Evergreen;XL;14.78;5;0.75;8;1;10;1.2
5856;European Apparel TR408W Unisex Tri-Blend Tank (Tri-Indigo / XS);87.9;Apparel;Tri-Indigo;XS;14.78;5;0.75;8;1;10;1.2
5857;European Apparel TR408W Unisex Tri-Blend Tank (Tri-Indigo / S);104.9;Apparel;Tri-Indigo;S;14.78;5;0.75;8;1;10;1.2
5858;European Apparel TR408W Unisex Tri-Blend Tank (Tri-Indigo / M);107.7;Apparel;Tri-Indigo;M;14.78;5;0.75;8;1;10;1.2
5859;European Apparel TR408W Unisex Tri-Blend Tank (Tri-Indigo / L);121.9;Apparel;Tri-Indigo;L;14.78;5;0.75;8;1;10;1.2
5860;European Apparel TR408W Unisex Tri-Blend Tank (Tri-Indigo / XL);133.2;Apparel;Tri-Indigo;XL;14.78;5;0.75;8;1;10;1.2
5866;European Apparel TR408W Unisex Tri-Blend Tank (Tri-Oatmeal / XS);87.9;Apparel;Tri-Oatmeal;XS;14.78;5;0.75;8;1;10;1.2
5867;European Apparel TR408W Unisex Tri-Blend Tank (Tri-Oatmeal / S);104.9;Apparel;Tri-Oatmeal;S;14.78;5;0O.75;8;1;10;1.2
5868;European Apparel TR408W Unisex Tri-Blend Tank (Tri-Oatmeal / M);107.7;Apparel;Tri-Oatmeal;M;14.78;5;0.75;8;1;10;1.2
5869;European Apparel TR408W Unisex Tri-Blend Tank (Tri-Oatmeal / L);121.9;Apparel;Tri-Oatmeal;L;14.78;5;0.75;8;1;10;1.2
5870;European Apparel TR408W Unisex Tri-Blend Tank (Tri-Oatmeal / XL);133.2;Apparel;Tri-Oatmeal;XL;14.78;5;0.75;8;1;10;1.2
5871;European Apparel TR401 Unisex Tri-Blend Short Sleeve Track Shirt (Tri-Black / 2XL);192.8;Apparel;Tri-Black;2XL;16.96;5;0.75;8;1;10;1.2
5872;European Apparel TR401 Unisex Tri-Blend Short Sleeve Track Shirt (Tri-Black / XL);178.6;Apparel;Tri-Black;XL;15.65;5;0.75;8;1;10;1.2
5873;European Apparel TR401 Unisex Tri-Blend Short Sleeve Track Shirt (Tri-Black / L);161.6;Apparel;Tri-Black;L;15.65;5;0.75;8;1;10;1.2
5874;European Apparel TR401 Unisex Tri-Blend Short Sleeve Track Shirt (Tri-Black / M);147.4;Apparel;Tri-Black;M;15.65;5;0.75;8;1;10;1.2
5875;European Apparel TR401 Unisex Tri-Blend Short Sleeve Track Shirt (Tri-Black / S);130.4;Apparel;Tri-Black;S;15.65;5;0.75;8;1;10;1.2
5876;European Apparel TR401 Unisex Tri-Blend Short Sleeve Track Shirt (Tri-Black / XS);121.9;Apparel;Tri-Black;XS;15.65;5;0.75;8;1;10;1.2
5877;European Apparel TR301W Tri-Blend Short Sleeve Women's Track T (Tri-Oatmeal / S);102.1;Apparel;Tri-Oatmeal;S;14.78;5;0.75;8;1;10;1.2
5878;European Apparel TR301W Tri-Blend Short Sleeve Women's Track T (Tri-Oatmeal / M);110.6;Apparel;Tri-Oatmeal;M;14.78;5;0.75;8;1;10;1.2
5879;European Apparel TR301W Tri-Blend Short Sleeve Women's Track T (Tri-Oatmeal / L);116.2;Apparel;Tri-Oatmeal;L;14.78;5;0.75;8;1;10;1.2
5880;European Apparel TR301W Tri-Blend Short Sleeve Women's Track T (Tri-Oatmeal / XL);119.1;Apparel;Tri-Oatmeal;XL;14.78;5;0.75;8;1;10;1.2
5881;European Apparel TR301W Tri-Blend Short Sleeve Women's Track T (Tri-Coffee / S);102.1;Apparel;Tri-Coffee;S;14.78;5;0.75;8;1;10;1.2
5882;European Apparel TR301W Tri-Blend Short Sleeve Women's Track T (Tri-Coffee / M);110.6;Apparel;Tri-Coffee;M;14.78;5;0.75;8;1;10;1.2
5883;European Apparel TR301W Tri-Blend Short Sleeve Women's Track T (Tri-Coffee / L);116.2;Apparel;Tri-Coffee;L;14.78;5;0.75;8;1;10;1.2
5884;European Apparel TR301W Tri-Blend Short Sleeve Women's Track T (Tri-Coffee / XL);119.1;Apparel;Tri-Coffee;XL;14.78;5;0.75;8;1;10;1.2
5885;European Apparel TR301W Tri-Blend Short Sleeve Women's Track T (Tri-Cranberry / S);102.1;Apparel;Tri-Cranberry;S;14.78;5;0.75;8;1;10;1.2
5886;European Apparel TR301W Tri-Blend Short Sleeve Women's Track T (Tri-Cranberry / M);110.6;Apparel;Tri-Cranberry;M;14.78;5;0.75;8;1;10;1.2
5887;European Apparel TR301W Tri-Blend Short Sleeve Women's Track T (Tri-Cranberry / L);116.2;Apparel;Tri-Cranberry;L;14.78;5;0.75;8;1;10;1.2
5888;European Apparel TR301W Tri-Blend Short Sleeve Women's Track T (Tri-Cranberry / XL);119.1;Apparel;Tri-Cranberry;XL;14.78;5;0.75;8;1;10;1.2
5889;European Apparel TR301W Tri-Blend Short Sleeve Women's Track T (Tri-Evergreen / S);102.1;Apparel;Tri-Evergreen;S;14.78;5;0.75;8;1;10;1.2
5890;European Apparel TR301W Tri-Blend Short Sleeve Women's Track T (Tri-Evergreen / M);110.6;Apparel;Tri-Evergreen;M;14.78;5;0.75;8;1;10;1.2
5891;European Apparel TR301W Tri-Blend Short Sleeve Women's Track T (Tri-Evergreen / L);116.2;Apparel;Tri-Evergreen;L;14.78;5;0.75;8;1;10;1.2
5892;European Apparel TR301W Tri-Blend Short Sleeve Women's Track T (Tri-Evergreen / XL);119.1;Apparel;Tri-Evergreen;XL;14.78;5;0.75;8;1;10;1.2
5893;European Apparel TR301W Tri-Blend Short Sleeve Women's Track T (Tri-Lemon / S);102.1;Apparel;Tri-Lemon;S;14.78;5;0.75;8;1;10;1.2
5894;European Apparel TR301W Tri-Blend Short Sleeve Women's Track T (Tri-Lemon / M);110.6;Apparel;Tri-Lemon;M;14.78;5;0.75;8;1;10;1.2
5895;European Apparel TR301W Tri-Blend Short Sleeve Women's Track T (Tri-Lemon / L);116.2;Apparel;Tri-Lemon;L;14.78;5;0.75;8;1;10;1.2
5896;European Apparel TR301W Tri-Blend Short Sleeve Women's Track T (Tri-Lemon / XL);119.1;Apparel;Tri-Lemon;XL;14.78;5;0.75;8;1;10;1.2
5897;European Apparel TR301W Tri-Blend Short Sleeve Women's Track T (Tri-Black / S);102.1;Apparel;Tri-Black;S;14.78;5;0.75;8;1;10;1.2
5898;European Apparel TR301W Tri-Blend Short Sleeve Women's Track T (Tri-Black / M);110.6;Apparel;Tri-Black;M;14.78;5;0.75;8;1;10;1.2
5899;European Apparel TR301W Tri-Blend Short Sleeve Women's Track T (Tri-Black / L);116.2;Apparel;Tri-Black;L;14.78;5;0.75;8;1;10;1.2
5900;European Apparel TR301W Tri-Blend Short Sleeve Women's Track T (Tri-Black / XL);119.1;Apparel;Tri-Black;XL;14.78;5;0.75;8;1;10;1.2
5902;European Apparel F497W Unisex Flex Fleece Zip Hoodie  (Black / XS);425.2;Apparel;Black;XS;30.48;8;2;10;2;11;2.2
5903;European Apparel F497W Unisex Flex Fleece Zip Hoodie  (Black / S);490.4;Apparel;Black;S;30.48;8;2;10;2;11;2.2
5904;European Apparel F497W Unisex Flex Fleece Zip Hoodie  (Black / M);513.1;Apparel;Black;M;30.48;8;2;10;2;11;2.2
5905;European Apparel F497W Unisex Flex Fleece Zip Hoodie  (Black / L);555.7;Apparel;Black;L;30.48;8;2;10;2;11;2.2
5906;European Apparel F497W Unisex Flex Fleece Zip Hoodie  (Black / XL);609.5;Apparel;Black;XL;30.48;8;2;10;2;11;2.2
5907;European Apparel F497W Unisex Flex Fleece Zip Hoodie  (Black / 2XL);649.2;Apparel;Black;2XL;31.78;8;2;10;2;11;2.2
6000;European Apparel F497W Unisex Flex Fleece Zip Hoodie  (Navy / XS);425.2;Apparel;Navy;XS;30.48;8;2;10;2;11;2.2
6001;European Apparel F497W Unisex Flex Fleece Zip Hoodie  (Navy / S);490.4;Apparel;Navy;S;30.48;8;2;10;2;11;2.2
6002;European Apparel F497W Unisex Flex Fleece Zip Hoodie  (Navy / M);513.1;Apparel;Navy;M;30.48;8;2;10;2;11;2.2
6003;European Apparel F497W Unisex Flex Fleece Zip Hoodie  (Navy / L);555.7;Apparel;Navy;L;30.48;8;2;10;2;11;2.2
6004;European Apparel F497W Unisex Flex Fleece Zip Hoodie  (Navy / XL);609.5;Apparel;Navy;XL;30.48;8;2;10;2;11;2.2
6005;European Apparel F497W Unisex Flex Fleece Zip Hoodie  (Navy / 2XL);649.2;Apparel;Navy;2XL;31.78;8;2;10;2;11;2.2
6007;European Apparel F497W Unisex Flex Fleece Zip Hoodie  (Sea Blue / XS);425.2;Apparel;Sea Blue;XS;30.48;8;2;10;2;11;2.2
6008;European Apparel F497W Unisex Flex Fleece Zip Hoodie  (Sea Blue / S);490.4;Apparel;Sea Blue;S;30.48;8;2;10;2;11;2.2
6009;European Apparel F497W Unisex Flex Fleece Zip Hoodie  (Sea Blue / M);513.1;Apparel;Sea Blue;M;30.48;8;2;10;2;11;2.2
6010;European Apparel F497W Unisex Flex Fleece Zip Hoodie  (Sea Blue / L);555.7;Apparel;Sea Blue;L;30.48;8;2;10;2;11;2.2
6011;European Apparel F497W Unisex Flex Fleece Zip Hoodie  (Sea Blue / XL);609.5;Apparel;Sea Blue;XL;30.48;8;2;10;2;11;2.2
6012;European Apparel F497W Unisex Flex Fleece Zip Hoodie  (Sea Blue / 2XL);649.2;Apparel;Sea Blue;2XL;31.78;8;2;10;2;11;2.2
6056;European Apparel F497W Unisex Flex Fleece Zip Hoodie  (Dark Heather Grey / XS);425.2;Apparel;Dark Heather Grey;XS;30.48;8;2;10;2;11;2.2
6057;European Apparel F497W Unisex Flex Fleece Zip Hoodie  (Dark Heather Grey / S);490.4;Apparel;Dark Heather Grey;S;30.48;8;2;10;2;11;2.2
6058;European Apparel F497W Unisex Flex Fleece Zip Hoodie  (Dark Heather Grey / M);513.1;Apparel;Dark Heather Grey;M;30.48;8;2;10;2;11;2.2
6059;European Apparel F497W Unisex Flex Fleece Zip Hoodie  (Dark Heather Grey / L);555.7;Apparel;Dark Heather Grey;L;30.48;8;2;10;2;11;2.2
6060;European Apparel F497W Unisex Flex Fleece Zip Hoodie  (Dark Heather Grey / XL);609.5;Apparel;Dark Heather Grey;XL;30.48;8;2;10;2;11;2.2
6061;European Apparel F497W Unisex Flex Fleece Zip Hoodie  (Dark Heather Grey / 2XL);649.2;Apparel;Dark Heather Grey;2XL;31.78;8;2;10;2;11;2.2
6063;European Apparel F497W Unisex Flex Fleece Zip Hoodie  (Asphalt / XS);425.2;Apparel;Asphalt;XS;30.48;8;2;10;2;11;2.2
6064;European Apparel F497W Unisex Flex Fleece Zip Hoodie  (Asphalt / S);490.4;Apparel;Asphalt;S;30.48;8;2;10;2;11;2.2
6065;European Apparel F497W Unisex Flex Fleece Zip Hoodie  (Asphalt / M);513.1;Apparel;Asphalt;M;30.48;8;2;10;2;11;2.2
6066;European Apparel F497W Unisex Flex Fleece Zip Hoodie  (Asphalt / L);555.7;Apparel;Asphalt;L;30.48;8;2;10;2;11;2.2
6067;European Apparel F497W Unisex Flex Fleece Zip Hoodie  (Asphalt / XL);609.5;Apparel;Asphalt;XL;30.48;8;2;10;2;11;2.2
6068;European Apparel F497W Unisex Flex Fleece Zip Hoodie  (Asphalt / 2XL);649.2;Apparel;Asphalt;2XL;31.78;8;2;10;2;11;2.2
6076;Next Level 3710 Girl's The Princess Tee with Tear Away Label (White / XS);59.5;Apparel;White;XS;11.77;5;0.75;8;1;10;1.2
6077;Next Level 3710 Girl's The Princess Tee with Tear Away Label (White / S);65.2;Apparel;White;S;11.77;5;0.75;8;1;10;1.2
6078;Next Level 3710 Girl's The Princess Tee with Tear Away Label (White / M);73.7;Apparel;White;M;11.77;5;0.75;8;1;10;1.2
6079;Next Level 3710 Girl's The Princess Tee with Tear Away Label (White / L);82.2;Apparel;White;L;11.77;5;0.75;8;1;10;1.2
6080;Next Level 3710 Girl's The Princess Tee with Tear Away Label (White / XL);130.4;Apparel;White;XL;11.77;5;0.75;8;1;10;1.2
6081;Next Level 3710 Girl's The Princess Tee with Tear Away Label (Heather Grey / XS);59.5;Apparel;Heather Grey;XS;11.77;5;0.75;8;1;10;1.2
6082;Next Level 3710 Girl's The Princess Tee with Tear Away Label (Heather Grey / S);65.2;Apparel;Heather Grey;S;11.77;5;0.75;8;1;10;1.2
6083;Next Level 3710 Girl's The Princess Tee with Tear Away Label (Heather Grey / M);73.7;Apparel;Heather Grey;M;11.77;5;0.75;8;1;10;1.2
6084;Next Level 3710 Girl's The Princess Tee with Tear Away Label (Heather Grey / L);82.2;Apparel;Heather Grey;L;11.TT;5;0.75;8;1;10;1.2
6085;Next Level 3710 Girl's The Princess Tee with Tear Away Label (Heather Grey / XL);130.4;Apparel;Heather Grey;XL;11.77;5;0.75;8;1;10;1.2
6091;Next Level 3710 Girl's The Princess Tee with Tear Away Label (Hot Pink / XS);59.5;Apparel;Hot Pink;XS;11.77;5;0.75;8;1;10;1.2
6092;Next Level 3710 Girl's The Princess Tee with Tear Away Label (Hot Pink / S);65.2;Apparel;Hot Pink;S;11.77;5;0.75;8;1;10;1.2
6093;Next Level 3710 Girl's The Princess Tee with Tear Away Label (Hot Pink / M);73.7;Apparel;Hot Pink;M;11.77;5;0.75;8;1;10;1.2
6094;Next Level 3710 Girl's The Princess Tee with Tear Away Label (Hot Pink / L);82.2;Apparel;Hot Pink;L;11.77;5;0.75;8;1;10;1.2
6095;Next Level 3710 Girl's The Princess Tee with Tear Away Label (Hot Pink / XL);130.4;Apparel;Hot Pink;XL;11.77;5;0.75;8;1;10;1.2
6096;Next Level 3710 Girl's The Princess Tee with Tear Away Label (Purple Rush / XS);59.5;Apparel;Purple Rush;XS;11.77;5;0.75;8;1;10;1.2
6097;Next Level 3710 Girl's The Princess Tee with Tear Away Label (Purple Rush / S);65.2;Apparel;Purple Rush;S;11.77;5;0.75;8;1;10;1.2
6098;Next Level 3710 Girl's The Princess Tee with Tear Away Label (Purple Rush / M);73.7;Apparel;Purple Rush;M;11.77;5;0.75;8;1;10;1.2
6099;Next Level 3710 Girl's The Princess Tee with Tear Away Label (Purple Rush / L);82.2;Apparel;Purple Rush;L;11.77;5;0.75;8;1;10;1.2
6100;Next Level 3710 Girl's The Princess Tee with Tear Away Label (Purple Rush / XL);130.4;Apparel;Purple Rush;XL;11.77;5;0.75;8;1;10;1.2
6106;Next Level 3710 Girl's The Princess Tee with Tear Away Label (Turquoise / XS);59.5;Apparel;Turquoise;XS;11.77;5;0.75;8;1;10;1.2
6107;Next Level 3710 Girl's The Princess Tee with Tear Away Label (Turquoise / S);65.2;Apparel;Turquoise;S;11.77;5;0.75;8;1;10;1.2
6108;Next Level 3710 Girl's The Princess Tee with Tear Away Label (Turquoise / M);73.7;Apparel;Turquoise;M;11.77;5;0.75;8;1;10;1.2
6109;Next Level 3710 Girl's The Princess Tee with Tear Away Label (Turquoise / L);82.2;Apparel;Turquoise;L;11.77;5;0.75;8;1;10;1.2
6110;Next Level 3710 Girl's The Princess Tee with Tear Away Label (Turquoise / XL);130.4;Apparel;Turquoise;XL;11.77;5;0.75;8;1;10;1.2
6131;European Apparel BB401 Unisex Poly-Cotton Short Sleeve Crew Neck (Black / XS);119.1;Apparel;Black;XS;15.26;5;0.75;8;1;10;1.2
6132;European Apparel BB401 Unisex Poly-Cotton Short Sleeve Crew Neck (Black / S);133.2;Apparel;Black;S;15.26;5;0.75;8;1;10;1.2
6133;European Apparel BB401 Unisex Poly-Cotton Short Sleeve Crew Neck (Black / M);138.9;Apparel;Black;M;15.26;5;0.75;8;1;10;1.2
