sep=;
ID;Description;weight-gr;Type;Color;Size;Price;shipping
9387;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Prism Mint / 4XL);255.15;Apparel;Heather Prism Mint;4XL;16.09;8
9388;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Prism Dusty Blue / S);130.41;Apparel;Heather Prism Dusty Blue;S;11.82;8
9389;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Prism Dusty Blue / M);141.75;Apparel;Heather Prism Dusty Blue;M;11.82;8
9390;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Prism Dusty Blue / L);164.43;Apparel;Heather Prism Dusty Blue;L;11.82;8
9391;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Prism Dusty Blue / XL);170.1;Apparel;Heather Prism Dusty Blue;XL;11.82;8
9392;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Prism Dusty Blue / 2XL);201.28;Apparel;Heather Prism Dusty Blue;2XL;13.47;8
9393;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Prism Dusty Blue / 3XL);212.62;Apparel;Heather Prism Dusty Blue;3XL;14.78;8
9394;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Prism Dusty Blue / 4XL);255.15;Apparel;Heather Prism Dusty Blue;4XL;16.09;8
9395;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Mauve / S);130.41;Apparel;Mauve;S;11.29;8
9396;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Mauve / M);141.75;Apparel;Mauve;M;11.29;8
9397;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Mauve / L);164.43;Apparel;Mauve;L;11.29;8
9398;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Mauve / XL);170.1;Apparel;Mauve;XL;11.29;8
9399;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Mauve / 2XL);201.28;Apparel;Mauve;2XL;12.6;8
9400;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Mauve / 3XL);212.62;Apparel;Mauve;3XL;13.91;8
9401;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Mauve / 4XL);255.15;Apparel;Mauve;4XL;15.22;8
9526;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (White / XS);102.06;Apparel;White;XS;11.29;8
9527;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Black / XS);102.06;Apparel;Black;XS;11.29;8
9546;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Navy / XS);102.06;Apparel;Navy;XS;11.29;8
9564;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Dark Grey Heather / XS);102.06;Apparel;Dark Grey Heather;XS;11.29;8
9569;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Midnight Navy / XS);102.06;Apparel;Heather Midnight Navy;XS;11.29;8
9575;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Black Heather / XS);102.06;Apparel;Black Heather;XS;11.29;8
9576;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Prism Ice Blue / XS);102.06;Apparel;Heather Prism Ice Blue;XS;11.29;8
9577;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Prism Peach / XS);102.06;Apparel;Heather Prism Peach;XS;11.29;8
9578;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Prism Lilac / XS);102.06;Apparel;Heather Prism Lilac;XS;11.29;8
9579;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Prism Mint / XS);102.06;Apparel;Heather Prism Mint;XS;11.29;8
9580;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Prism Dusty Blue / XS);102.06;Apparel;Heather Prism Dusty Blue;XS;11.29;8
9740;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Oxblood Black / S);130.41;Apparel;Oxblood Black;S;11.29;8
9741;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Oxblood Black / M);141.75;Apparel;Oxblood Black;M;11.29;8
9742;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Oxblood Black / L);164.43;Apparel;Oxblood Black;L;11.29;8
9743;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Oxblood Black / XL);170.1;Apparel;Oxblood Black;XL;11.29;8
9744;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Oxblood Black / 2XL);201.28;Apparel;Oxblood Black;2XL;12.6;8
9745;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Oxblood Black / 3XL);212.62;Apparel;Oxblood Black;3XL;13.91;8
9746;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Oxblood Black / 4XL);255.15;Apparel;Oxblood Black;4XL;15.22;8
2498;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (White / S);127.57;Apparel;White;S;11.29;8
2499;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (White / M);138.91;Apparel;White;M;11.29;8
2500;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (White / L);153.09;Apparel;White;L;11.29;8
2501;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (White / XL);167.26;Apparel;White;XL;11.29;8
2502;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (White / 2XL);189.94;Apparel;White;2XL;12.6;8
2503;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (White / 3XL);198.45;Apparel;White;3XL;13.91;8
2504;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Black / S);127.57;Apparel;Black;S;11.29;8
2505;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Black / M);138.91;Apparel;Black;M;11.29;8
2506;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Black / L);153.09;Apparel;Black;L;11.29;8
2507;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Black / XL);167.26;Apparel;Black;XL;11.29;8
2508;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Black / 2XL);189.94;Apparel;Black;2XL;12.6;8
2509;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Black / 3XL);198.45;Apparel;Black;3XL;13.91;8
2510;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Antique Cherry Red / S);127.57;Apparel;Antique Cherry Red;S;11.29;8
2511;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Antique Cherry Red / M);138.91;Apparel;Antique Cherry Red;M;11.29;8
2512;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Antique Cherry Red / L);153.09;Apparel;Antique Cherry Red;L;11.29;8
2513;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Antique Cherry Red / XL);167.26;Apparel;Antique Cherry Red;XL;11.29;8
2514;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Antique Cherry Red / 2XL);189.94;Apparel;Antique Cherry Red;2XL;12.6;8
2515;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Antique Cherry Red / 3XL);198.45;Apparel;Antique Cherry Red;3XL;13.91;8
2516;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Ash / S);127.57;Apparel;Ash;S;11.29;8
2517;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Ash / M);138.91;Apparel;Ash;M;11.29;8
2519;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Ash / XL);167.26;Apparel;Ash;XL;11.29;8
2520;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Ash / 2XL);189.94;Apparel;Ash;2XL;12.6;8
2521;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Ash / 3XL);198.45;Apparel;Ash;3XL;13.91;8
2522;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Azalea / S);127.57;Apparel;Azalea;S;11.29;8
2523;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Azalea / M);138.91;Apparel;Azalea;M;11.29;8
2524;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Azalea / L);153.09;Apparel;Azalea;L;11.29;8
2525;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Azalea / XL);167.26;Apparel;Azalea;XL;11.29;8
2526;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Azalea / 2XL);189.94;Apparel;Azalea;2XL;12.6;8
2527;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Azalea / 3XL);198.45;Apparel;Azalea;3XL;13.91;8
2540;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Carolina Blue / S);127.57;Apparel;Carolina Blue;S;11.29;8
2541;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Carolina Blue / M);138.91;Apparel;Carolina Blue;M;11.29;8
2542;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Carolina Blue / L);153.09;Apparel;Carolina Blue;L;11.29;8
2543;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Carolina Blue / XL);167.26;Apparel;Carolina Blue;XL;11.29;8
2544;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Carolina Blue / 2XL);189.94;Apparel;Carolina Blue;2XL;12.6;8
2545;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Carolina Blue / 3XL);198.45;Apparel;Carolina Blue;3XL;13.91;8
2546;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Cobalt / S);127.57;Apparel;Cobalt;S;11.29;8
2547;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Cobalt / M);138.91;Apparel;Cobalt;M;11.29;8
2548;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Cobalt / L);153.09;Apparel;Cobalt;L;11.29;8
2549;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Cobalt / XL);167.26;Apparel;Cobalt;XL;11.29;8
2550;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Cobalt / 2XL);189.94;Apparel;Cobalt;2XL;12.6;8
2551;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Cobalt / 3XL);198.45;Apparel;Cobalt;3XL;13.91;8
2552;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Coral Silk / S);127.57;Apparel;Coral Silk;S;11.29;8
2553;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Coral Silk / M);138.91;Apparel;Coral Silk;M;11.29;8
2554;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Coral Silk / L);153.09;Apparel;Coral Silk;L;11.29;8
2555;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Coral Silk / XL);167.26;Apparel;Coral Silk;XL;11.29;8
2556;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Coral Silk / 2XL);189.94;Apparel;Coral Silk;2XL;12.6;8
2557;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Coral Silk / 3XL);198.45;Apparel;Coral Silk;3XL;13.91;8
2558;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Daisy / S);127.57;Apparel;Daisy;S;11.29;8
2559;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Daisy / M);138.91;Apparel;Daisy;M;11.29;8
2560;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Daisy / L);153.09;Apparel;Daisy;L;11.29;8
2561;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Daisy / XL);167.26;Apparel;Daisy;XL;11.29;8
2562;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Daisy / 2XL);189.94;Apparel;Daisy;2XL;12.6;8
2563;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Daisy / 3XL);198.45;Apparel;Daisy;3XL;13.91;8
2570;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Forest Green / S);127.57;Apparel;Forest Green;S;11.29;8
2571;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Forest Green / M);138.91;Apparel;Forest Green;M;11.29;8
2572;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Forest Green / L);153.09;Apparel;Forest Green;L;11.29;8
2573;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Forest Green / XL);167.26;Apparel;Forest Green;XL;11.29;8
2574;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Forest Green / 2XL);189.94;Apparel;Forest Green;2XL;12.6;8
2575;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Forest Green / 3XL);198.45;Apparel;Forest Green;3XL;13.91;8
2594;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Irish Green / S);127.57;Apparel;Irish Green;S;11.29;8
2595;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Irish Green / M);138.91;Apparel;Irish Green;M;11.29;8
2596;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Irish Green / L);153.09;Apparel;Irish Green;L;11.29;8
2597;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Irish Green / XL);167.26;Apparel;Irish Green;XL;11.29;8
2598;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Irish Green / 2XL);189.94;Apparel;Irish Green;2XL;12.6;8
2599;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Irish Green / 3XL);198.45;Apparel;Irish Green;3XL;13.91;8
2606;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Light Pink / S);127.57;Apparel;Light Pink;S;11.29;8
2607;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Light Pink / M);138.91;Apparel;Light Pink;M;11.29;8
2608;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Light Pink / L);153.09;Apparel;Light Pink;L;11.29;8
2609;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Light Pink / XL);167.26;Apparel;Light Pink;XL;11.29;8
2610;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Light Pink / 2XL);189.94;Apparel;Light Pink;2XL;12.6;8
2611;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Light Pink / 3XL);198.45;Apparel;Light Pink;3XL;13.91;8
2630;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Navy / S);127.57;Apparel;Navy;S;11.29;8
2631;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Navy / M);138.91;Apparel;Navy;M;11.29;8
2632;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Navy / L);153.09;Apparel;Navy;L;11.29;8
2633;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Navy / XL);167.26;Apparel;Navy;XL;11.29;8
2634;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Navy / 2XL);189.94;Apparel;Navy;2XL;12.6;8
2635;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Navy / 3XL);198.45;Apparel;Navy;3XL;13.91;8
2642;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Purple / S);127.57;Apparel;Purple;S;11.29;8
2643;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Purple / M);138.91;Apparel;Purple;M;11.29;8
2644;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Purple / L);153.09;Apparel;Purple;L;11.29;8
2645;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Purple / XL);167.26;Apparel;Purple;XL;11.29;8
2646;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Purple / 2XL);189.94;Apparel;Purple;2XL;12.6;8
2647;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Purple / 3XL);198.45;Apparel;Purple;3XL;13.91;8
2648;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Red / S);127.57;Apparel;Red;S;11.29;8
2649;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Red / M);138.91;Apparel;Red;M;11.29;8
2650;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Red / L);153.09;Apparel;Red;L;11.29;8
2651;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Red / XL);167.26;Apparel;Red;XL;11.29;8
2652;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Red / 2XL);189.94;Apparel;Red;2XL;12.6;8
2653;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Red / 3XL);198.45;Apparel;Red;3XL;13.91;8
2672;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Sapphire / S);127.57;Apparel;Sapphire;S;11.29;8
2673;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Sapphire / M);138.91;Apparel;Sapphire;M;11.29;8
2674;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Sapphire / L);153.09;Apparel;Sapphire;L;11.29;8
2675;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Sapphire / XL);167.26;Apparel;Sapphire;XL;11.29;8
2676;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Sapphire / 2XL);189.94;Apparel;Sapphire;2XL;12.6;8
2677;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Sapphire / 3XL);198.45;Apparel;Sapphire;3XL;13.91;8
2678;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Sport Grey / S);127.57;Apparel;Sport Grey;S;11.29;8
2679;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Sport Grey / M);138.91;Apparel;Sport Grey;M;11.29;8
2680;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Sport Grey / L);153.09;Apparel;Sport Grey;L;11.29;8
2681;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Sport Grey / XL);167.26;Apparel;Sport Grey;XL;11.29;8
2682;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Sport Grey / 2XL);189.94;Apparel;Sport Grey;2XL;12.6;8
2683;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Sport Grey / 3XL);198.45;Apparel;Sport Grey;3XL;13.91;8
2690;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Violet / S);127.57;Apparel;Violet;S;11.29;8
2691;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Violet / M);138.91;Apparel;Violet;M;11.29;8
2692;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Violet / L);153.09;Apparel;Violet;L;11.29;8
2693;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Violet / XL);167.26;Apparel;Violet;XL;11.29;8
2694;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Violet / 2XL);189.94;Apparel;Violet;2XL;12.6;8
2695;Gildan 5000L Ladies Heavy Cotton Short Sleeve T-Shirt with Tear Away Label (Violet / 3XL);198.45;Apparel;Violet;3XL;13.91;8
1974;Anvil 980 Lightweight Fashion Short Sleeve T-Shirt with Tear Away Label (White / S);124.74;Apparel;White;S;11.77;8
1975;Anvil 980 Lightweight Fashion Short Sleeve T-Shirt with Tear Away Label (White / M);147.42;Apparel;White;M;11.77;8
1976;Anvil 980 Lightweight Fashion Short Sleeve T-Shirt with Tear Away Label (White / L);164.43;Apparel;White;L;11.77;8
1977;Anvil 980 Lightweight Fashion Short Sleeve T-Shirt with Tear Away Label (White / XL);184.27;Apparel;White;XL;11.77;8
1978;Anvil 980 Lightweight Fashion Short Sleeve T-Shirt with Tear Away Label (White / 2XL);184.27;Apparel;White;2XL;13.08;8
1979;Anvil 980 Lightweight Fashion Short Sleeve T-Shirt with Tear Away Label (White / 3XL);223.96;Apparel;White;3XL;14.39;8
1980;Anvil 980 Lightweight Fashion Short Sleeve T-Shirt with Tear Away Label (Black / S);124.74;Apparel;Black;S;11.77;8
1981;Anvil 980 Lightweight Fashion Short Sleeve T-Shirt with Tear Away Label (Black / M);147.42;Apparel;Black;M;11.77;8
1982;Anvil 980 Lightweight Fashion Short Sleeve T-Shirt with Tear Away Label (Black / L);164.43;Apparel;Black;L;11.77;8
1983;Anvil 980 Lightweight Fashion Short Sleeve T-Shirt with Tear Away Label (Black / XL);184.27;Apparel;Black;XL;11.77;8
1984;Anvil 980 Lightweight Fashion Short Sleeve T-Shirt with Tear Away Label (Black / 2XL);204.12;Apparel;Black;2XL;13.08;8
1985;Anvil 980 Lightweight Fashion Short Sleeve T-Shirt with Tear Away Label (Black / 3XL);223.96;Apparel;Black;3XL;14.39;8
1986;Anvil 980 Lightweight Fashion Short Sleeve T-Shirt with Tear Away Label (Caribbean Blue / S);124.74;Apparel;Caribbean Blue;S;11.77;8
1987;Anvil 980 Lightweight Fashion Short Sleeve T-Shirt with Tear Away Label (Caribbean Blue / M);147.42;Apparel;Caribbean Blue;M;11.77;8
1988;Anvil 980 Lightweight Fashion Short Sleeve T-Shirt with Tear Away Label (Caribbean Blue / L);164.43;Apparel;Caribbean Blue;L;11.77;8
1989;Anvil 980 Lightweight Fashion Short Sleeve T-Shirt with Tear Away Label (Caribbean Blue / XL);184.27;Apparel;Caribbean Blue;XL;11.77;8
1990;Anvil 980 Lightweight Fashion Short Sleeve T-Shirt with Tear Away Label (Caribbean Blue / 2XL);204.12;Apparel;Caribbean Blue;2XL;13.08;8
1991;Anvil 980 Lightweight Fashion Short Sleeve T-Shirt with Tear Away Label (Caribbean Blue / 3XL);223.96;Apparel;Caribbean Blue;3XL;14.39;8
1998;Anvil 980 Lightweight Fashion Short Sleeve T-Shirt with Tear Away Label (CharityPink / S);124.74;Apparel;CharityPink;S;11.77;8
1999;Anvil 980 Lightweight Fashion Short Sleeve T-Shirt with Tear Away Label (CharityPink / M);147.42;Apparel;CharityPink;M;11.77;8
2000;Anvil 980 Lightweight Fashion Short Sleeve T-Shirt with Tear Away Label (CharityPink / L);164.43;Apparel;CharityPink;L;11.77;8
2001;Anvil 980 Lightweight Fashion Short Sleeve T-Shirt with Tear Away Label (CharityPink / XL);184.27;Apparel;CharityPink;XL;11.77;8
2002;Anvil 980 Lightweight Fashion Short Sleeve T-Shirt with Tear Away Label (CharityPink / 2XL);204.12;Apparel;CharityPink;2XL;13.08;8
2003;Anvil 980 Lightweight Fashion Short Sleeve T-Shirt with Tear Away Label (CharityPink / 3XL);223.96;Apparel;CharityPink;3XL;14.39;8
2004;Anvil 980 Lightweight Fashion Short Sleeve T-Shirt with Tear Away Label (City Green / S);124.74;Apparel;City Green;S;11.77;8
2005;Anvil 980 Lightweight Fashion Short Sleeve T-Shirt with Tear Away Label (City Green / M);147.42;Apparel;City Green;M;11.77;8
2006;Anvil 980 Lightweight Fashion Short Sleeve T-Shirt with Tear Away Label (City Green / L);164.43;Apparel;City Green;L;11.77;8
2007;Anvil 980 Lightweight Fashion Short Sleeve T-Shirt with Tear Away Label (City Green / XL);184.27;Apparel;City Green;XL;11.77;8
2008;Anvil 980 Lightweight Fashion Short Sleeve T-Shirt with Tear Away Label (City Green / 2XL);204.12;Apparel;City Green;2XL;13.08;8
2009;Anvil 980 Lightweight Fashion Short Sleeve T-Shirt with Tear Away Label (City Green / 3XL);223.96;Apparel;City Green;3XL;14.39;8
2022;Anvil 980 Lightweight Fashion Short Sleeve T-Shirt with Tear Away Label (Heather Blue / S);124.74;Apparel;Heather Blue;S;11.77;8
2023;Anvil 980 Lightweight Fashion Short Sleeve T-Shirt with Tear Away Label (Heather Blue / M);147.42;Apparel;Heather Blue;M;11.77;8
2024;Anvil 980 Lightweight Fashion Short Sleeve T-Shirt with Tear Away Label (Heather Blue / L);164.43;Apparel;Heather Blue;L;11.77;8
2025;Anvil 980 Lightweight Fashion Short Sleeve T-Shirt with Tear Away Label (Heather Blue / XL);184.27;Apparel;Heather Blue;XL;11.77;8
2026;Anvil 980 Lightweight Fashion Short Sleeve T-Shirt with Tear Away Label (Heather Blue / 2XL);204.12;Apparel;Heather Blue;2XL;13.08;8
2027;Anvil 980 Lightweight Fashion Short Sleeve T-Shirt with Tear Away Label (Heather Blue / 3XL);223.96;Apparel;Heather Blue;3XL;14.39;8
2028;Anvil 980 Lightweight Fashion Short Sleeve T-Shirt with Tear Away Label (Heather Dark Grey / S);124.74;Apparel;Heather Dark Grey;S;11.77;8
2029;Anvil 980 Lightweight Fashion Short Sleeve T-Shirt with Tear Away Label (Heather Dark Grey / M);147.42;Apparel;Heather Dark Grey;M;11.77;8
2030;Anvil 980 Lightweight Fashion Short Sleeve T-Shirt with Tear Away Label (Heather Dark Grey / L);164.43;Apparel;Heather Dark Grey;L;11.77;8
2031;Anvil 980 Lightweight Fashion Short Sleeve T-Shirt with Tear Away Label (Heather Dark Grey / XL);184.27;Apparel;Heather Dark Grey;XL;11.77;8
